pmcid,registry_index,publication_pmid,publication_title,dataset/provenance__bleu,dataset/provenance__rougeL,dataset/provenance__meteor,dataset/provenance__bertscore,dataset/splits__bleu,dataset/splits__rougeL,dataset/splits__meteor,dataset/splits__bertscore,dataset/redundancy__bleu,dataset/redundancy__rougeL,dataset/redundancy__meteor,dataset/redundancy__bertscore,dataset/availability__bleu,dataset/availability__rougeL,dataset/availability__meteor,dataset/availability__bertscore,optimization/algorithm__bleu,optimization/algorithm__rougeL,optimization/algorithm__meteor,optimization/algorithm__bertscore,optimization/meta__bleu,optimization/meta__rougeL,optimization/meta__meteor,optimization/meta__bertscore,optimization/encoding__bleu,optimization/encoding__rougeL,optimization/encoding__meteor,optimization/encoding__bertscore,optimization/parameters__bleu,optimization/parameters__rougeL,optimization/parameters__meteor,optimization/parameters__bertscore,optimization/features__bleu,optimization/features__rougeL,optimization/features__meteor,optimization/features__bertscore,optimization/fitting__bleu,optimization/fitting__rougeL,optimization/fitting__meteor,optimization/fitting__bertscore,optimization/regularization__bleu,optimization/regularization__rougeL,optimization/regularization__meteor,optimization/regularization__bertscore,optimization/config__bleu,optimization/config__rougeL,optimization/config__meteor,optimization/config__bertscore,model/interpretability__bleu,model/interpretability__rougeL,model/interpretability__meteor,model/interpretability__bertscore,model/output__bleu,model/output__rougeL,model/output__meteor,model/output__bertscore,model/duration__bleu,model/duration__rougeL,model/duration__meteor,model/duration__bertscore,model/availability__bleu,model/availability__rougeL,model/availability__meteor,model/availability__bertscore,evaluation/method__bleu,evaluation/method__rougeL,evaluation/method__meteor,evaluation/method__bertscore,evaluation/measure__bleu,evaluation/measure__rougeL,evaluation/measure__meteor,evaluation/measure__bertscore,evaluation/comparison__bleu,evaluation/comparison__rougeL,evaluation/comparison__meteor,evaluation/comparison__bertscore,evaluation/confidence__bleu,evaluation/confidence__rougeL,evaluation/confidence__meteor,evaluation/confidence__bertscore,evaluation/availability__bleu,evaluation/availability__rougeL,evaluation/availability__meteor,evaluation/availability__bertscore
PMC8553134,159,34662334,Machine learning to predict the source of campylobacteriosis using whole genome data,0.042797031762168876,0.24188790560471976,0.2875389337932455,0.5910189151763916,0.0,0.1552511415525114,0.2492080286667656,0.5481524467468262,0.0,0.10891089108910891,0.2478717654212553,0.519485354423523,0.02614327492796093,0.17164179104477612,0.2188715953307393,0.45962291955947876,0.0,0.08298755186721993,0.1117798796216681,0.45782965421676636,,,,,0.0,0.09615384615384615,0.2783492048816568,0.5530441403388977,0.0,0.04067796610169491,0.09237875288683604,0.4220902621746063,0.11230197212719722,0.3786407766990291,0.49337041719342606,0.6838355660438538,0.0,0.06535947712418301,0.17684592340225566,0.5061889886856079,0.0,0.07432432432432433,0.2675660888567095,0.495000958442688,0.0,0.08860759493670886,0.2269029233314947,0.5331836938858032,0.0,0.1273209549071618,0.2238852886715557,0.49180424213409424,,,,,0.2676225966218678,0.33333333333333337,0.5046499115063934,0.6427014470100403,0.15300475163090763,0.25503355704697983,0.25801253977986044,0.575695276260376,0.0,0.07194244604316546,0.15510948905109492,0.4820711612701416,0.04237264993009282,0.20437956204379562,0.2568677901468457,0.5460339188575745,0.05668039222577803,0.19839142091152814,0.40084651274170185,0.6241370439529419,0.0,0.125,0.24694097703806442,0.4953308403491974,0.0,0.08450704225352113,0.11363636363636363,0.3918745815753937
PMC7876317,160,33584803,Identification of Gene Signatures and Expression Patterns During Epithelial-to-Mesenchymal Transition From Single-Cell Expression Atlas,0.19786955337569406,0.36434108527131787,0.466376117056324,0.6813385486602783,0.0,0.0,0.0,0.2671598792076111,0.0,1.0,0.9814814814814815,1.0,0.0,0.1267605633802817,0.2670590457006169,0.5039038062095642,0.057510960628687005,0.1509433962264151,0.47796639231824417,0.58773273229599,,,,,0.0,0.02476780185758514,0.07760532150776055,0.41911301016807556,0.0,0.01895734597156398,0.07418397626112762,0.36166754364967346,0.19522094610133342,0.26395939086294423,0.37435645881336405,0.6104254126548767,0.05127657662601153,0.13709677419354838,0.27334152334152334,0.5601906180381775,0.0,0.0,0.01577287066246057,0.25606289505958557,0.0,0.28571428571428575,0.30303030303030304,0.666842520236969,0.029634043814870982,0.1527272727272727,0.24420510370035037,0.516983151435852,0.0,0.06493506493506493,0.18324607329842932,0.46266672015190125,0.0,0.0,0.15151515151515152,0.6071012616157532,0.0,0.0,0.03333333333333333,0.43124526739120483,0.0,0.016172506738544475,0.04604051565377533,0.38754981756210327,0.0,0.019704433497536946,0.14756671899529045,0.39476338028907776,0.0,0.0,0.025839793281653752,0.3121744692325592,0.0,0.034042553191489355,0.14711406034806562,0.42632246017456055,0.0,0.03305785123966942,0.06493506493506496,0.3096160590648651
PMC8554859,161,34706730,iTTCA-RF: a random forest predictor for tumor T cell antigens,0.06277688727992715,0.19428571428571428,0.24910663034570169,0.5673385262489319,0.10234334382947899,0.2547169811320755,0.2375745349048886,0.511993408203125,0.0,0.03636363636363636,0.01692047377326565,0.3404173254966736,0.09794001303354925,0.12182741116751268,0.3954342704873717,0.6062929630279541,0.1570666145658549,0.23880597014925373,0.43653431428846523,0.6538920402526855,,,,,0.023136354693815156,0.12019230769230768,0.3481565683292351,0.6288815140724182,0.0,0.1021276595744681,0.19372693726937268,0.4945661723613739,0.044817307027357034,0.16045845272206308,0.3145853193517636,0.6214997172355652,0.0,0.10970464135021096,0.2836996798215635,0.5604879856109619,0.0,0.08823529411764705,0.19046087525673147,0.5058565735816956,0.06632050559085047,0.10138248847926266,0.2227544910179641,0.6268925070762634,0.0,0.0779220779220779,0.194522222380147,0.487779438495636,0.019694584138743167,0.0606060606060606,0.2919017476262557,0.5068950057029724,0.0,0.28571428571428575,0.30303030303030304,0.666842520236969,0.13277769346771176,0.19548872180451127,0.3242994445484616,0.6185598373413086,0.0,0.027700831024930747,0.10948905109489053,0.3940271735191345,0.0,0.03137254901960784,0.22265676111829963,0.41597285866737366,0.030768372024860872,0.1746031746031746,0.2881942673726208,0.5643507242202759,0.0,0.07407407407407407,0.06493506493506493,0.5082207322120667,0.0,0.5,0.2380952380952381,0.6936365962028503
PMC8352508,162,33532838,Generating property-matched decoy molecules using deep learning,0.11633145424095169,0.27540983606557373,0.4328368115897843,0.6389707326889038,0.08300270176392134,0.2829268292682927,0.34903479151589717,0.6701876521110535,0.0,0.0,0.0574712643678161,0.4809409976005554,,,,,0.012835060044763391,0.07168458781362008,0.2816688541542378,0.5134544968605042,0.007446000539637244,0.03658536585365854,0.10450708061002181,0.45060184597969055,0.05202005606771821,0.12607449856733524,0.4118627869619147,0.5867700576782227,,,,,,,,,,,,,,,,,,,,,0.0,0.04633204633204633,0.14312515129508596,0.44738346338272095,0.015085142472707489,0.04444444444444444,0.17766203703703706,0.5020117163658142,,,,,,,,,0.012023043138671937,0.07164179104477611,0.15732350153991945,0.5340635180473328,0.02037393292282232,0.08955223880597016,0.2981505102040817,0.5271475911140442,,,,,0.0,0.09495548961424333,0.23936174293276058,0.46812087297439575,,,,
PMC8261512,163,34258160,A Noninvasive Multianalytical Approach for Lung Cancer Diagnosis of Patients with Pulmonary Nodules.,0.0,0.0,0.02518891687657431,0.32850831747055054,,,,,0.0,0.0,0.0,0.3827793300151825,0.0,0.031496062992125984,0.07653061224489796,0.37223896384239197,0.0,0.01639344262295082,0.09615384615384616,0.3464649021625519,,,,,0.0,0.007575757575757576,0.015974440894568693,0.3233719766139984,0.0,0.00851063829787234,0.05,0.39320486783981323,0.0,0.023668639053254437,0.06696428571428573,0.33640506863594055,,,,,,,,,,,,,0.0,0.0,0.0,0.2680078148841858,,,,,,,,,,,,,0.0,0.0078125,0.008849557522123895,0.25616902112960815,0.0,0.0,0.013227513227513232,0.26816004514694214,0.0,0.005865102639296188,0.03605769230769232,0.32207098603248596,,,,,,,,
PMC8175075,164,34093642,"Machine Learning Assisted Prediction of Prognostic Biomarkers Associated With COVID-19, Using Clinical and Proteomics Data.",0.0,0.08088235294117646,0.10896637608966377,0.4870493710041046,0.0,0.11428571428571428,0.2672283500016079,0.48561397194862366,0.0,0.04291845493562232,0.08235294117647059,0.4460816979408264,0.0,0.04484304932735426,0.12048192771084339,0.4365268051624298,0.0,0.027777777777777776,0.08090614886731393,0.4220612943172455,,,,,0.0,0.08102345415778253,0.188519370939222,0.48422685265541077,0.0,0.06299212598425198,0.15372168284789647,0.44689613580703735,0.0,0.08754208754208755,0.16483516483516486,0.4746934771537781,0.0,0.012269938650306749,0.055555555555555566,0.4095015823841095,0.0,0.06593406593406594,0.1518987341772152,0.42288899421691895,0.0,0.052863436123348026,0.21627906976744188,0.46718913316726685,0.0,0.020202020202020204,0.06426735218508998,0.3429235816001892,0.0,0.05357142857142857,0.18308864074993111,0.4308176338672638,0.0,0.0,0.017006802721088437,0.38772058486938477,0.0,0.03791469194312796,0.12987012987012989,0.42259106040000916,0.0,0.059523809523809534,0.14285714285714288,0.47673648595809937,0.0,0.014388489208633093,0.0686813186813187,0.3547234535217285,0.0,0.0,0.02564102564102564,0.3656660318374634,0.0,0.0,0.012674271229404309,0.32863542437553406,0.0,0.0983606557377049,0.25724696796649815,0.5253505110740662
PMC8093828,165,33995917,Identifying the minimum amplicon sequence depth to adequately predict classes in eDNA-based marine biomonitoring using supervised machine learning.,0.0,0.007604562737642586,0.013966480446927377,0.3604740500450134,0.0,0.08333333333333333,0.10280373831775703,0.5161716341972351,0.0,0.04166666666666667,0.08302583025830261,0.46233227849006653,,,,,,,,,0.0,0.018779342723004692,0.09210526315789476,0.45121699571609497,0.0,0.005128205128205127,0.026690391459074737,0.3902674615383148,0.0,0.032520325203252036,0.08108108108108109,0.41420555114746094,0.0,0.047430830039525695,0.12765957446808512,0.4246191084384918,,,,,,,,,0.0,0.0,0.0,0.2700052261352539,,,,,,,,,0.0,0.0,0.0,0.28872787952423096,,,,,0.0,0.020460358056265986,0.010351966873706007,0.37547698616981506,0.0,0.031496062992125984,0.10714285714285715,0.386633038520813,0.0,0.03745318352059925,0.12328767123287675,0.37213438749313354,0.0,0.025210084033613446,0.052447552447552455,0.38672322034835815,,,,
PMC8351329,166,34372798,Using a machine learning approach to identify key prognostic molecules for esophageal squamous cell carcinoma.,0.0,0.02649006622516556,0.09433962264150945,0.3715490400791168,0.0,0.11180124223602485,0.16431924882629106,0.4964529573917389,,,,,0.0,0.07058823529411765,0.10723860589812333,0.4324691891670227,0.0,0.031007751937984496,0.06510416666666667,0.4470001757144928,,,,,0.0,0.022222222222222223,0.06377551020408165,0.4471375346183777,0.0,0.08633093525179855,0.1177730192719486,0.49244460463523865,0.0,0.010869565217391306,0.041841004184100423,0.40315762162208557,,,,,,,,,,,,,0.0,0.017241379310344827,0.0,0.26845797896385193,,,,,,,,,0.0,0.0,0.08130081300813008,0.39259350299835205,0.0,0.027874564459930314,0.07653061224489797,0.41440945863723755,0.0,0.020512820512820513,0.09803921568627452,0.3980346620082855,0.0,0.030303030303030304,0.09009009009009011,0.4223155975341797,0.0,0.07003891050583658,0.1478743068391867,0.44455841183662415,,,,
PMC8192578,167,34112769,A new molecular classification to drive precision treatment strategies in primary Sjögren's syndrome.,0.0,0.02785515320334262,0.15015015015015018,0.46368956565856934,0.0,0.07142857142857144,0.14945652173913043,0.47381895780563354,,,,,,,,,0.0,0.006451612903225807,0.013054830287206267,0.3345976173877716,,,,,0.0,0.0790960451977401,0.16234181366517386,0.5410453081130981,,,,,0.0,0.12290502793296089,0.23210848027074082,0.5722400546073914,0.0,0.045454545454545456,0.11272141706924317,0.49695441126823425,0.0,0.0606060606060606,0.138121546961326,0.48235201835632324,,,,,0.0,0.013029315960912053,0.0,0.2541233003139496,,,,,,,,,,,,,0.0,0.011267605633802818,0.012500000000000004,0.3536908030509949,0.0,0.005847953216374269,0.023148148148148154,0.38147127628326416,,,,,,,,,,,,
PMC8019900,168,33828982,Improving the Prediction of Benign or Malignant Breast Masses Using a Combination of Image Biomarkers and Clinical Parameters.,0.0,0.03508771929824562,0.12448132780082989,0.4644412398338318,0.0,0.07228915662650602,0.17156862745098042,0.4431379437446594,0.0,0.011904761904761904,0.0672645739910314,0.32172974944114685,,,,,0.0,0.017241379310344827,0.034602076124567484,0.3605654537677765,,,,,0.0,0.006920415224913495,0.027322404371584706,0.3305679261684418,0.0,0.018691588785046728,0.06250000000000001,0.40016910433769226,0.0,0.012987012987012988,0.07142857142857142,0.33062106370925903,0.0,0.0,0.0,0.26871931552886963,,,,,,,,,0.0,0.014705882352941178,0.053191489361702135,0.37816503643989563,0.0,0.009900990099009903,0.055147058823529424,0.41822606325149536,,,,,0.0,0.0,0.0,0.31140342354774475,0.0,0.03125,0.07621951219512196,0.423198401927948,0.0,0.0,0.0,0.3437931537628174,0.0,0.00851063829787234,0.07500000000000002,0.41944754123687744,0.0,0.024291497975708502,0.03289473684210527,0.37950599193573,0.0,0.022222222222222223,0.034013605442176874,0.3580782115459442
PMC8042551,169,33953534,Computational Methods for Structure-to-Function Analysis of Diet-Derived Catechins-Mediated Targeting of In Vitro Vasculogenic Mimicry.,0.0,0.05109489051094891,0.16011644832605532,0.4702186584472656,0.0,0.041025641025641026,0.06849315068493152,0.353546679019928,0.0,0.15384615384615385,0.06410256410256411,0.41654908657073975,0.0,0.09999999999999999,0.05333333333333333,0.464348703622818,0.0,0.04210526315789474,0.1698897370653096,0.46284958720207214,0.0,0.036630036630036625,0.10449438202247194,0.34842708706855774,0.0,0.01639344262295082,0.030030030030030033,0.3308877944946289,0.0,0.05263157894736842,0.14657980456026062,0.44107526540756226,0.0,0.025974025974025976,0.06127450980392159,0.33517611026763916,0.0,0.017341040462427747,0.055679287305122505,0.32974013686180115,0.0,0.026086956521739132,0.06230529595015576,0.31081852316856384,0.0,0.03125000000000001,0.10351966873706006,0.43503525853157043,0.0,0.02173913043478261,0.06720430107526883,0.3482948839664459,0.0,0.026845637583892617,0.10736196319018404,0.4305790066719055,,,,,0.0,0.06451612903225806,0.023474178403755867,0.3334881067276001,0.0,0.03753351206434316,0.10603588907014683,0.4232034981250763,0.0,0.03065134099616858,0.07102272727272729,0.40760913491249084,0.0,0.0106951871657754,0.042016806722689086,0.39651474356651306,0.0,0.014388489208633094,0.07020757020757021,0.34369391202926636,0.0,0.1818181818181818,0.09433962264150944,0.4111841917037964
PMC8100172,170,33953203,Regression plane concept for analysing continuous cellular processes with machine learning.,0.0,0.0,0.013054830287206267,0.27560341358184814,,,,,,,,,,,,,0.0,0.0,0.0,0.3216131031513214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.26598599553108215,0.0,0.0,0.0,0.33426734805107117,,,,,0.0,0.009569377990430622,0.03636363636363637,0.3654637336730957,,,,,0.0,0.0,0.03508771929824562,0.34933748841285706,,,,,,,,,,,,
PMC8125376,171,33946997,Comparison of Targeted and Untargeted Approaches in Breath Analysis for the Discrimination of Lung Cancer from Benign Pulmonary Diseases and Healthy Persons.,0.0,0.03305785123966942,0.08356545961002787,0.4108039438724518,0.0,0.0,0.0,0.2891593277454376,0.0,0.0,0.0,0.3014523684978485,0.0,0.016666666666666666,0.0655737704918033,0.31379038095474243,,,,,0.0,0.023622047244094484,0.08557457212713938,0.446262389421463,0.0,0.030120481927710843,0.0602409638554217,0.4096657931804657,0.0,0.055865921787709494,0.12820512820512822,0.46147581934928894,0.0,0.06896551724137931,0.11345218800648298,0.45344260334968567,,,,,0.0,0.0,0.0,0.321472704410553,,,,,0.0,0.0,0.0,0.26389598846435547,0.0,0.021052631578947368,0.06402129817444219,0.3721608519554138,,,,,,,,,0.0,0.0,0.0,0.2782001495361328,0.0,0.05747126436781609,0.15258103241296517,0.43192940950393677,,,,,,,,,,,,
PMC8328792,172,33510068,Predictive models for mild cognitive impairment to Alzheimer's disease conversion.,0.0,0.0594059405940594,0.15625,0.471371591091156,0.0,0.05755395683453238,0.16634050880626225,0.40386226773262024,0.0,0.04984423676012461,0.14204545454545459,0.47334960103034973,,,,,0.0,0.013605442176870748,0.05854800936768151,0.42115750908851624,,,,,0.00905715719385138,0.07035175879396985,0.1586294416243655,0.48264721035957336,0.0,0.05447470817120622,0.14059753954305804,0.4341019093990326,0.0,0.006666666666666666,0.06423982869379015,0.3992050290107727,0.0,0.04176334106728539,0.1347517730496454,0.5130884051322937,0.0,0.0,0.021097046413502112,0.4151995778083801,,,,,0.0,0.07857142857142857,0.12218045112781956,0.4342810809612274,0.0,0.02366863905325444,0.08333333333333334,0.3871604800224304,0.0,0.0,0.03546099290780142,0.37315842509269714,,,,,,,,,0.0,0.008733624454148471,0.09234828496042219,0.37754207849502563,0.0,0.018750000000000003,0.04705882352941178,0.3492639362812042,0.0,0.09125475285171102,0.25392373893144965,0.49675431847572327,,,,
PMC8385175,173,34419924,Nasopharyngeal metabolomics and machine learning approach for the diagnosis of influenza.,0.0,0.008474576271186442,0.05050505050505052,0.3689104914665222,,,,,,,,,,,,,0.0,0.0,0.015151515151515154,0.3496197462081909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.014545454545454545,0.0,0.274122416973114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMC7845959,174,33465072,Genome-wide prediction of topoisomerase IIβ binding by architectural factors and chromatin accessibility.,0.0,0.032388663967611336,0.10578279266572639,0.3981265425682068,0.0,0.024691358024691357,0.08763388510223952,0.36538267135620117,0.0,0.033112582781456956,0.09846827133479213,0.4336388111114502,,,,,0.0,0.026402640264026403,0.11293634496919919,0.3937233090400696,,,,,0.0,0.03508771929824562,0.08177570093457945,0.4047747552394867,0.0,0.06349206349206349,0.17684887459807075,0.455684632062912,0.0,0.012048192771084338,0.10013351134846463,0.3817567527294159,,,,,,,,,,,,,0.0,0.0,0.0,0.2605910897254944,0.0,0.013245033112582781,0.06426735218508998,0.31797394156455994,0.0,0.0,0.0,0.25690552592277527,,,,,0.0,0.016216216216216217,0.023640661938534285,0.33706316351890564,0.0,0.01360544217687075,0.03937007874015749,0.3429972529411316,,,,,0.0,0.013651877133105802,0.028089887640449448,0.3469327986240387,,,,
PMC8469072,175,34573923,Mortality Prediction Utilizing Blood Biomarkers to Predict the Severity of COVID-19 Using Machine Learning Technique.,0.0,0.006920415224913495,0.03926701570680629,0.31664273142814636,0.0,0.05384615384615385,0.1636024882976103,0.42398956418037415,0.0,0.01785714285714286,0.08551724137931037,0.39522984623908997,0.0,0.015094339622641511,0.028490028490028494,0.3552570641040802,0.0,0.0335195530726257,0.08982035928143713,0.4311142563819885,,,,,0.0,0.047945205479452045,0.16020236087689715,0.44178956747055054,0.0,0.07526881720430108,0.16423357664233576,0.4192734658718109,0.0,0.0379746835443038,0.14753940792003076,0.4346862733364105,0.0,0.0,0.0,0.28280630707740784,0.0,0.0623229461756374,0.1569506726457399,0.4400942623615265,,,,,0.0,0.0,0.0,0.2683022916316986,0.0,0.0,0.0,0.30274856090545654,0.0,0.0,0.0,0.35295698046684265,0.0,0.0,0.0,0.32811182737350464,0.0,0.005221932114882507,0.010548523206751056,0.3286755084991455,0.0,0.01593625498007968,0.06535947712418301,0.43490639328956604,0.0,0.021917808219178086,0.05050505050505051,0.41868188977241516,0.0,0.018604651162790697,0.0841750841750842,0.35073766112327576,0.0,0.0,0.0,0.3613453209400177
PMC8204819,176,34254032,A machine learning PROGRAM to identify COVID-19 and other diseases from hematology data.,0.0,0.019867549668874173,0.07025761124121781,0.39960208535194397,0.0,0.02380952380952381,0.09981851179673322,0.43879434466362,,,,,0.0,0.08695652173913045,0.18750000000000003,0.46125152707099915,0.0,0.031413612565445025,0.23110508882866607,0.48641276359558105,,,,,0.0,0.04519774011299435,0.13212058212058211,0.44955068826675415,0.0,0.0,0.01618122977346279,0.3408278226852417,0.0,0.0,0.01953125,0.2728719115257263,,,,,,,,,,,,,0.0,0.014545454545454544,0.066815144766147,0.4292261302471161,0.0,0.007434944237918216,0.07288629737609331,0.34182631969451904,,,,,0.0,0.046511627906976744,0.1765493212092885,0.46171724796295166,0.0,0.017857142857142856,0.05952380952380954,0.4201458990573883,,,,,0.0,0.0392156862745098,0.10948905109489053,0.3503815233707428,0.0,0.06635071090047392,0.12224938875305626,0.4448623061180115,,,,
PMC7860026,177,33535965,Authoritative subspecies diagnosis tool for European honey bees based on ancestry informative SNPs.,0.0,0.02870813397129187,0.07552870090634442,0.4201681911945343,0.026995667354582063,0.125,0.3479600471565061,0.5390173196792603,,,,,0.0,0.019230769230769232,0.08532423208191128,0.38697314262390137,0.0,0.0,0.04347826086956522,0.37578216195106506,,,,,0.0,0.0,0.012594458438287156,0.267802357673645,,,,,0.0,0.042328042328042326,0.1449275362318841,0.44925153255462646,,,,,,,,,,,,,0.0,0.014184397163120567,0.05769230769230771,0.2691807746887207,,,,,,,,,,,,,0.0,0.01568627450980392,0.0159235668789809,0.37254801392555237,0.0,0.02150537634408602,0.06963788300835656,0.3951476216316223,,,,,,,,,,,,
PMC8485143,178,34603483,Identification of Novel COVID-19 Biomarkers by Multiple Feature Selection Strategies.,0.0,0.04347826086956522,0.10101010101010101,0.4601655602455139,0.0,0.0,0.0034794711203897013,0.2908335030078888,0.0,0.0,0.05208333333333333,0.42123132944107056,,,,,0.0,0.0909090909090909,0.194956031192965,0.5138565897941589,,,,,0.0,0.10619469026548672,0.1802096985583224,0.5243487358093262,0.0,0.061728395061728406,0.17333333333333334,0.49778130650520325,0.0,0.07058823529411765,0.15151515151515152,0.4912927746772766,0.020292699514144127,0.14187643020594967,0.2542372881355932,0.5631415843963623,,,,,0.0,0.013377926421404682,0.07462686567164181,0.37771081924438477,0.0,0.0960960960960961,0.1897810218978102,0.5203424692153931,,,,,,,,,,,,,0.0,0.055999999999999994,0.14217002237136467,0.44869518280029297,,,,,,,,,0.0,0.039473684210526314,0.15695067264573992,0.4389350712299347,,,,
PMC8182908,179,34099048,Predicting anticancer hyperfoods with graph convolutional networks.,0.0,0.0547945205479452,0.12173913043478261,0.4413633644580841,0.0,0.02857142857142857,0.03759398496240602,0.3568405210971832,0.0,0.012461059190031152,0.06928406466512704,0.3790425658226013,0.0,0.00966183574879227,0.017605633802816902,0.332000732421875,0.0,0.0,0.020661157024793392,0.3512612283229828,,,,,0.0,0.007547169811320755,0.015673981191222576,0.35900795459747314,0.0,0.04081632653061225,0.13089005235602094,0.4514763355255127,,,,,,,,,0.0,0.02693602693602694,0.08298755186721991,0.4362436532974243,,,,,,,,,0.0,0.09022556390977443,0.14705882352941177,0.4826453924179077,0.0,0.023668639053254434,0.06437768240343349,0.3497273921966553,0.0,0.027586206896551727,0.04524886877828055,0.3518178462982178,0.0,0.0050251256281407045,0.01091703056768559,0.2868475914001465,0.0,0.06694560669456066,0.1322314049586777,0.45525243878364563,0.0,0.03669724770642202,0.07291666666666667,0.40885087847709656,0.0,0.026402640264026403,0.04514672686230249,0.4264453649520874,,,,
PMC8259419,180,34229736,Machine learning model for identifying important clinical features for predicting remission in patients with rheumatoid arthritis treated with biologics.,0.0,0.06278026905829596,0.16666666666666669,0.4698995053768158,0.0,0.09473684210526315,0.17857142857142858,0.5108270049095154,,,,,,,,,0.0,0.03560830860534125,0.1062091503267974,0.445948988199234,,,,,0.0,0.045307443365695796,0.1775213745780126,0.4984021484851837,0.0,0.07968127490039842,0.15283842794759828,0.476234495639801,0.0,0.06250000000000001,0.1045296167247387,0.45733246207237244,0.0,0.0625,0.12173913043478263,0.4521777927875519,,,,,,,,,0.0,0.018433179723502304,0.0,0.2775364816188812,,,,,0.0,0.0,0.014367816091954023,0.3351978361606598,,,,,,,,,,,,,,,,,,,,,,,,
PMC8230313,181,34070374,Identification of Circulating Diagnostic Biomarkers for Coronary Microvascular Disease in Postmenopausal Women Using Machine-Learning Techniques.,0.0,0.04,0.12073863636363638,0.4448452591896057,0.0,0.0,0.021929824561403508,0.3378969132900238,0.0,0.013333333333333332,0.006788866259334691,0.3091416656970978,,,,,0.0,0.0071174377224199285,0.0639386189258312,0.4697457551956177,,,,,,,,,0.0,0.023809523809523808,0.0813008130081301,0.40534743666648865,0.0,0.10232558139534884,0.2511516887456738,0.4780973792076111,,,,,0.0,0.038461538461538464,0.12422360248447205,0.4793202579021454,,,,,0.0,0.0,0.0,0.26546862721443176,,,,,,,,,0.0,0.13793103448275862,0.0957136912193092,0.3892121911048889,0.0,0.0477815699658703,0.13696120689655175,0.47403937578201294,,,,,0.0,0.10714285714285715,0.22376485077975808,0.5147758722305298,0.0,0.03908794788273616,0.11583011583011585,0.4799385070800781,,,,
PMC8067080,183,33810341,The Budapest Amyloid Predictor and Its Applications.,0.0,0.023809523809523808,0.04504504504504506,0.36814913153648376,0.0,0.03791469194312796,0.09297520661157026,0.40742602944374084,,,,,0.0,0.010638297872340427,0.022026431718061675,0.2963213622570038,,,,,,,,,0.0,0.020477815699658706,0.051282051282051294,0.3846912682056427,0.0,0.027649769585253454,0.07142857142857144,0.41216254234313965,0.0,0.0489795918367347,0.14910536779324057,0.44666025042533875,,,,,,,,,,,,,0.0,0.012779552715654953,0.05372492836676219,0.2702008783817291,0.0,0.023622047244094488,0.046153846153846156,0.33254438638687134,,,,,,,,,0.0,0.008849557522123894,0.01908396946564886,0.28873687982559204,0.0,0.00947867298578199,0.06779661016949154,0.3758334815502167,0.0,0.008368200836820085,0.017605633802816902,0.32753458619117737,0.0,0.005524861878453039,0.012254901960784315,0.2574266791343689,,,,
PMC8185002,184,34099697,A deep learning approach to identify gene targets of a therapeutic for human splicing disorders.,0.0,0.005333333333333334,0.011363636363636366,0.3051925599575043,0.0,0.09836065573770492,0.26957602077363896,0.5292813777923584,0.0,0.0,0.012919896640826876,0.2793436050415039,0.0,0.0,0.026666666666666665,0.3378043472766876,0.0,0.02,0.09404388714733543,0.3748681843280792,,,,,0.0,0.0110803324099723,0.062056737588652496,0.3439365029335022,0.0,0.0,0.0,0.23937511444091797,0.0,0.0,0.0,0.24058154225349426,0.0,0.0,0.0,0.2351505011320114,,,,,,,,,0.0,0.012048192771084338,0.036855036855036855,0.36714470386505127,0.0,0.0060790273556231,0.025380710659898484,0.3466731607913971,,,,,,,,,0.0,0.025380710659898477,0.08587786259541985,0.41474148631095886,,,,,0.0,0.015748031496062992,0.03289473684210527,0.29851582646369934,0.0,0.022727272727272728,0.04210526315789474,0.4202503561973572,,,,
PMC8100175,185,33953201,CopulaNet: Learning residue co-evolution directly from multiple sequence alignment for protein structure prediction.,0.0,0.010810810810810811,0.02272727272727273,0.3020448088645935,0.0,0.0,0.0,0.35349494218826294,,,,,0.0,0.0,0.09643605870020966,0.3942086696624756,0.0,0.007380073800738007,0.031948881789137386,0.3198303282260895,,,,,0.0,0.006230529595015577,0.013661202185792353,0.36528146266937256,,,,,,,,,,,,,0.0,0.0,0.05012531328320804,0.3595512807369232,,,,,0.0,0.0,0.0,0.2551347315311432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMC7816647,186,33464298,Image-based pooled whole-genome CRISPRi screening for subcellular phenotypes.,0.0,0.04,0.1,0.47375980019569397,0.0,0.1565217391304348,0.24316109422492405,0.5475830435752869,0.0,0.09523809523809523,0.06666666666666667,0.46067023277282715,0.0,0.064,0.0925925925925926,0.43322470784187317,0.0,0.05217391304347826,0.10282776349614399,0.4266001582145691,0.0,0.0,0.006830601092896175,0.3094385266304016,0.0,0.05957446808510639,0.12500000000000003,0.49818623065948486,,,,,0.0,0.09917355371900827,0.18181818181818185,0.5072068572044373,,,,,0.0,0.021739130434782608,0.07575757575757577,0.3955501616001129,,,,,0.0,0.016949152542372885,0.0,0.2644546926021576,,,,,,,,,,,,,0.0,0.011396011396011395,0.0,0.35401561856269836,0.0,0.03187250996015937,0.084985835694051,0.41019028425216675,0.0,0.03831417624521073,0.08595988538681949,0.37304452061653137,0.0,0.027586206896551727,0.11431337503723564,0.38799938559532166,,,,
