PMCID,DOI,Field,Category,CopilotValue,HumanValue,CopilotHasNumericOrPercent,HumanHasNumericOrPercent,NumericOrPercentPresence,NumericOrPercentComparable,NumericMatch,PercentMatch,DirectNumericPercentMatch,CopilotMissingMode,HumanStrongNegative,NeiRelevant,NeiScore,NeiRule,CopilotYesNo,HumanYesNo,YesNoRelevant,YesNoComparable,YesNoScore,YesNoRule,CopilotUrlCount,HumanUrlCount,UrlRelevant,UrlComparable,UrlScore,UrlRule
PMC4466774,10.1371/journal.pone.0128570,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * **Barley**: http://triticeaetoolbox.org | Not enough information is available.
  * **Maize**: http://www.uni-giessen.de/cms/fbz/fb09/institute/pflbz2/population-genetics/downloads | Not enough information is available.
  * **Rice**: http://www.ricediversity.org/data/index.cfm | Not enough information is available.
  * **Wheat (CIMMYT)**: Not enough information is available | Not enough information is available.
  * **Wheat (Pérez-Rodríguez)**: http://www.uni-giessen.de/cms/fbz/fb09/institute/pflbz2/population-genetics/downloads | Not enough information is available.
  * **Arabidopsis**: http://publiclines.versailles.inra.fr/page/33 | Not enough information is available.","Partially available: primary data available from external sources. Processed input data are unavailable (after filtering, missing data imputation and consistency check). External dataset: Arabidopsis: http://publiclines.versailles.inra.fr/page/33 Barley: http://triticeaetoolbox.org Maize and Wheat (Pérez-Rodrìguez) : https://www.uni-giessen.de/fbz/fb09/institute/pflbz2/population-genetics/downloads (No longer available) Rice: http://www.ricediversity.org/data/index.cfm Wheat (CIMMYT): part of the R package BLR (https://cran.r-project.org/web/packages/BLR/index.html)",True,True,True,True,True,False,True,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,yes,no,True,True,0.0,yesno_mismatch,4,5,True,True,0.5,url_partial_match
PMC4589233,10.1371/journal.pone.0139571,model/availability,model,"* Source Code Released: No.

* Code URL/License:
  * Not enough information is available.

* Simplified Run Method:
  * Tool Type: Web Server
    URL: http://services.birc.au.dk/patbox/",https://services.birc.au.dk/patbox/ - not available as of 09/03/2022,False,True,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC4606520,10.1155/2015/141363,model/availability,model,"* Source Code Released: No.

* Code URL/License:
  * Source: http://www.cs.waikato.ac.nz/~ml/weka/index.html | License: GNU General Public License.

* Simplified Run Method:
  * Not enough information is available.",Yes (URL http://www.cs.waikato.ac.nz/~ml/weka/index.html),False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC4706063,10.12688/f1000research.7217.3,optimization/config,optimization,* Configuration Source: The Bayesian models and open source fingerprints are available at http://molsync.com/ebola/ | Not enough information is available.,Configuration avalailble in the supplementary material. models available http://molsync.com/ebola/ (link not working),False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC4908364,10.1093/bioinformatics/btw280,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.
* **Dataset URL/License**:
  * http://biomine.ece.ualberta.ca/DFLpred/ | Not enough information is available.","The training and test datasets have 144 sequences and 60 sequences, respectively, and they are available at http://biomine.ece.ualberta.ca/DFLpred/ .",False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC4908364,10.1093/bioinformatics/btw280,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**:
  * Tool Type: Web Server
    * URL: http://biomine.ece.ualberta.ca/DFLpred",the webserver is available at http://biomine.ece.ualberta.ca/DFLpred/ ,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC4931851,10.18632/aging.100968,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**:
  * Tool Type: Web Server
    URL: http://www.aging.ai",http://www.aging.ai/ - looks proprietary ,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC5113897,10.1371/journal.pone.0164649,model/availability,model,"* Source Code Released: No

* Code URL/License: Not enough information is available

* Simplified Run Method:
  * Tool Type: Web Server
    * URL: http://simplegbm.semel.ucla.edu/",https://www.semel.ucla.edu/coppola-lab/simple-glioblastoma-subclassifier,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC5120500,10.1186/s12864-016-3289-7,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * Sequences (reads): https://www.ncbi.nlm.nih.gov/bioproject/PRJEB11876 | Not enough information is available.
  * Phylogenetic data: https://dx.doi.org/10.6084/m9.figshare.4055469.v1 | Not enough information is available.","Data relevant to the ML methods:
The PCR data was the determination of the presence of 22 equally weighted genetic factors covering virulence genes, R-type and phylogroup across 272 isolates. This data such as gene names, amplicon size in bp length and sequence 5′–3′ are available in tables in the text - Tables 1, 2 and 3. 

Data not relevant to the ML methods:
The WGS sequences can be found on European Nucleotide Archive (EMBL-EBI) with project accession number PRJEB11876 (ERP013295) and on the NCBI database.
ENA: http://www.ebi.ac.uk/ena/data/view/PRJEB11876
NCBI: https://www.ncbi.nlm.nih.gov/bioproject/PRJEB11876/  ",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,2,True,True,0.0,no_url_match
PMC5120500,10.1186/s12864-016-3289-7,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**:
  * Not enough information is available.

* **Simplified Run Method**:
  * **Tool Type**: Online Tool
    * URL: http://www.genomicepidemiology.org/
  * **Tool Type**: Online Tool
    * URL: https://dx.doi.org/10.6084/m9.figshare.4055469.v1","No, it seems no novel code was produced or shared if it was produced for the analysis. No GitHub or code repository linked. The primary ML related software used for the analysis is identified as the 'machine learning and data mining software WEKA' which is referenced in the text. (https://dl.acm.org/doi/10.1145/1656274.1656278)",True,True,True,True,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,none,True,False,0.0,yesno_not_comparable,2,1,True,True,0.0,no_url_match
PMC5688026,10.4258/hir.2017.23.4.271,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.
* **Dataset URL/License**:
  * http://hivdb.stanford.edu/ | Not enough information is available.","Data was sourced from the Stanford HIV drug resistance database (http://hivdb.stanford.edu/).
However, the exact sequences and phenotype/genotype data used is not listed or avaialble in text/supplementary data. So the data used is not available nor the splits.",False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC5738356,10.1038/s41467-017-01827-3,optimization/config,optimization,* Configuration Source: The code to reproduce the experiments is available on modelDB under accession number 190565 (https://senselab.med.yale.edu/ModelDB/). The code is currently only accessible to referees and editors with the password rv15556 and will be made public after publication of the manuscript. | Not enough information is available.,Not sure. MatLab code is available so I guess it is possible to change the hyper-parameter configuration there. See https://senselab.med.yale.edu/ModelDB/ShowModel?model=190565,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC5738356,10.1038/s41467-017-01827-3,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  - Source: https://senselab.med.yale.edu/ModelDB/ | License: Not enough information is available.

* **Simplified Run Method**: Not enough information is available.","Yes, see https://senselab.med.yale.edu/ModelDB/ShowModel?model=190565 (also in GitHub at https://github.com/ModelDBRepository/190565) I did not see a license",False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,2,True,True,0.0,no_url_match
PMC5860171,10.1093/bioinformatics/btx448,model/availability,model,"* Source Code Released: Yes.

* Code URL/License:
  * Source: https://github.com/KlugerLab/deepcytof.git | License: Not enough information is available.

* Simplified Run Method: Not enough information is available.",https://github.com/ KlugerLab/deepcytof.git.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC5870574,10.1093/bioinformatics/btx239,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * http://c3.pcons.net/ | Not enough information is available.",http://c3.pcons.net/,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC5930664,10.1186/s12864-018-4665-2,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**:
  * Positive data:
    * lncRNAdb v2.0: http://lncrnadb.org | Not enough information is available
    * lncRNAdisease: http://www.cuilab.cn/lncrnadisease | Not enough information is available
  * Negative data:
    * H. sapiens: http://www.ensembl.org | Not enough information is available
    * A. thaliana: https://araport-dev.tacc.utexas.edu | Not enough information is available
    * M. musculus: http://www.ensembl.org | Not enough information is available
    * O. sativa: http://www.ensembl.org | Not enough information is available
  * Additional data:
    * RNAcentral v6: http://rnacentral.org | Not enough information is available
    * Plant Non-coding RNA Database: Not enough information is available
    * Phytozome v11: Not enough information is available
    * EnsemblPlants: Not enough information is available
    * Phytozome v10.3: Not enough information is available
    * TAIR10: Not enough information is available
    * Phytozome v12: Not enough information is available
    * Araport v11: Not enough information is available
    * GreeNC: Not enough information is available","(http://lncrnadb.org), (http://www.cuilab.cn/lncrnadisease), (http://www.ensembl.org), (https://araport-dev.tacc.utexas.edu)",True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,5,4,True,True,0.5,url_partial_match
PMC5930664,10.1186/s12864-018-4665-2,model/availability,model,"* Source Code Released: Yes.
* Code URL/License:
  * Source: https://github.com/gbgolding/crema | License: Not enough information is available.
* Simplified Run Method: Not enough information is available.",https://github.com/gbgolding/crema,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC6091426,10.1186/s13321-018-0285-8,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: http://github.com/rdk/p2rank | License: MIT.

* **Simplified Run Method**:
  * Tool Type: Web Server: Not enough information is available.","The software and the source code is publicly available through the provided link to the GitHub repository of the software.
It is a stand-alone executable software, they currently have a web server, but at the time of publication the web server was under development.
URL: https://github.com/rdk/p2rank
Licence: MIT ",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC6214495,10.1371/journal.pone.0204371,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * Gene Expression Omnibus (GEO): https://www.ncbi.nlm.nih.gov/gds | Not enough information is available.
  * The Cancer Genome Atlas (TCGA): https://portal.gdc.cancer.gov | Not enough information is available.",Yes.   -- Datasets for prostate cancer -- Dataset 1 URL: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE74013 Dataset 2 URL: https://portal.gdc.cancer.gov/projects/TCGA-PRAD Dataset 3 URL: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE55479 Dataset 4 URL: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE38240 Dataset 5 URL: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE73549  -- Datasets for bladder cancer -- Dataset 6 URL: https://portal.gdc.cancer.gov/projects/TCGA-BLCA  -- Datasets for colorectal cancer -- Dataset 7 URL: https://portal.gdc.cancer.gov/projects/TCGA-COAD Dataset 8 URL: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE74013  -- Datasets for renal clear cells cancer -- Dataset 9 URL: https://wiki.cancerimagingarchive.net/display/Public/TCGA-KIRC  -- Datasets for renal papillary cell carcinoma -- Dataset 10 URL: https://www.google.com/search?channel=trow5&client=firefox-b-d&q=TCGA+KIRP,False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,9,True,True,0.0,no_url_match
PMC6214495,10.1371/journal.pone.0204371,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://github.com/bioinformatics-IBCH/logloss-beraf | License: Not enough information is available.

* **Simplified Run Method**: Not enough information is available.","Yes, the code is available at URL: https://github.com/bioinformatics-IBCH/logloss-beraf",False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC6214550,10.1371/journal.pone.0206634,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * https://github.com/umutcaglar/ecoli_multiple_growth_conditions | Not enough information is available.
  * https://www.ncbi.nlm.nih.gov/geo/ | Not enough information is available.
    * Accession numbers: GSE67402 and GSE94117.
  * https://www.ebi.ac.uk/pride/ | Not enough information is available.
    * Accession numbers: PXD002140 and PXD005721.",All processed data are available on GitHub: https://github.com/umutcaglar/ecoli_multiple_growth_conditions (permanent archived version available via zenodo: 10.5281/zenodo.1294110),True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,3,1,True,True,0.5,url_partial_match
PMC6214550,10.1371/journal.pone.0206634,optimization/config,optimization,* Configuration Source: All processed data and analysis scripts are available on GitHub: https://github.com/umutcaglar/ecoli_multiple_growth_conditions (permanent archived version available via zenodo: 10.5281/zenodo.1294110) | Not enough information is available,All analysis scripts are available on GitHub: https://github.com/umutcaglar/ecoli_multiple_growth_conditions (permanent archived version available via zenodo: 10.5281/zenodo.1294110),True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC6214550,10.1371/journal.pone.0206634,model/availability,model,"* Source Code Released: Yes.
* Code URL/License:
  * Source: https://github.com/umutcaglar/ecoli_multiple_growth_conditions | License: Not enough information is available.
  * Source: https://zenodo.org/record/1294110 | License: Not enough information is available.
* Simplified Run Method: Not enough information is available.",Allanalysis scripts are available on GitHub: https://github.com/umutcaglar/ecoli_multiple_growth_conditions (permanent archived version available via zenodo: 10.5281/zenodo.1294110),True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,1,True,True,0.5,url_partial_match
PMC6242780,10.3389/fpls.2018.01559,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * **Yeast Data**:
    * URL: https://www.ebi.ac.uk/pride/archive/projects/PXD000409
    * URL: https://www.ebi.ac.uk/pride/archive/projects/PXD002694
    * URL: https://www.ebi.ac.uk/pride/archive/projects/PXD004028
    * URL: https://www.ebi.ac.uk/pride/archive/projects/PXD005041
    * URL: https://www.ebi.ac.uk/pride/archive/projects/PXD005795
    * License: Not enough information is available
  * **C. reinhardtii Data**:
    * URL: Not enough information is available
    * License: Not enough information is available
  * **Arabidopsis thaliana Data**:
    * URL: https://www.ebi.ac.uk/pride/archive/projects/PXD006257
    * License: Not enough information is available",at the suplementary files  https://www.frontiersin.org/articles/10.3389/fpls.2018.01559/full#supplementary-material  ,True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,6,1,True,True,0.0,no_url_match
PMC6242780,10.3389/fpls.2018.01559,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**:
  * Tool Type: Web Server
    URL: http://csbweb.bio.uni-kl.de/",webservice: (http://csbweb.bio.uni-kl.de/),False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC6386402,10.1371/journal.pone.0212665,model/availability,model,"* Source Code Released: Yes.

* Code URL/License:
  * Source: https://github.com/chop-dbhi/sepsis_01 | License: Not enough information is available.

* Simplified Run Method: Not enough information is available.","https://github.com/chop-dbhi/sepsis_01, Data is in S3, unclear if project can be fully bootstrapped.",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC6394031,10.1186/s12859-019-2679-7,model/availability,model,"* Source Code Released: Yes.
* Code URL/License:
  * Source: https://github.com/gimelbrantlab/magic | License: MIT License.
* Simplified Run Method:
  * Tool Type: Web Server: https://github.com/gimelbrantlab/magic
  * Tool Type: Docker Container: Not enough information is available.",https://github.com/gimelbrantlab/magic,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC6436896,10.7554/elife.39397,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**:
  * **Dataset 1**: https://www.rcsb.org/structure/2KNT | Not enough information is available
  * **Dataset 2**: https://www.rcsb.org/structure/1e0m | Not enough information is available
  * **Dataset 3**: https://www.rcsb.org/structure/2KHO | Not enough information is available
  * **Dataset 4**: https://www.rcsb.org/structure/4JNE | Not enough information is available
  * **Dataset 5**: https://www.rcsb.org/structure/1ELV | Not enough information is available
  * **Dataset 6**: https://www.rcsb.org/structure/2BOL | Not enough information is available",yes: https://github.com/jertubiana/ProteinMotifRBM,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,6,1,True,True,0.0,no_url_match
PMC6436896,10.7554/elife.39397,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://github.com/jertubiana/ProteinMotifRBM | License: Not enough information is available
  * Source: https://github.com/elifesciences-publications/ProteinMotifRBM | License: Not enough information is available

* **Simplified Run Method**:
  * Tool Type: Jupyter Notebooks: Not enough information is available",yes: https://github.com/jertubiana/ProteinMotifRBM,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,1,True,True,0.5,url_partial_match
PMC6459551,10.1371/journal.pcbi.1006931,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://github.com/alcs417/AMVML | License: Not enough information is available.

* **Simplified Run Method**: Not enough information is available.",Yes for one specific case: https://github.com/alcs417/AMVML,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC6495231,10.1128/msystems.00058-19,optimization/config,optimization,"* Configuration Source: The MZmine2 batch processing file is available at https://github.com/knightlab-analyses/crossmodel_prediction/blob/master/data/metabolome/fileS7.mzmine2_batch.xml | Not enough information is available
* Configuration Source: The parameters used for molecular networking in this study are available at the University of California—San Diego GNPS site (https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task/H110053dbc660b9bdd4f699d31750d99b25463) | Not enough information is available
* Configuration Source: The data analysis has been documented in Jupyter notebooks available on GitHub (https://github.com/knightlab-analyses/crossmodel_prediction) | Not enough information is available
* Configuration Source: The analytical standards for bile acids of interest are available at https://github.com/knightlab-analyses/haddad_osa/blob/master/data/standard_identified_all.txt | Not enough information is available","Yes, in Jupyter notebooks available on GitHub (https://github.com/knightlab-analyses/crossmodel_prediction).",True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,4,1,True,True,0.5,url_partial_match
PMC6495231,10.1128/msystems.00058-19,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://github.com/knightlab-analyses/crossmodel_prediction | License: Not enough information is available
  * Source: https://github.com/knightlab-analyses/haddad_osa | License: Not enough information is available

* **Simplified Run Method**:
  * Tool Type: Web Server: https://gnps.ucsd.edu/
  * Tool Type: Web Server: http://mzmine.sourceforge.net/","Yes, in Jupyter notebooks available on GitHub (https://github.com/knightlab-analyses/crossmodel_prediction).",False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,4,1,True,True,0.5,url_partial_match
PMC6629660,10.1038/s41467-019-10898-3,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  - European Genome-phenome Archive: https://www.ebi.ac.uk/ega/home | Not enough information is available.
  - Source Data for figures 4-6: https://doi.org/10.1038/s41467-019-10898-3 | Creative Commons Attribution 4.0 International License.","Yes, supporting information, https://ega-archive.org/datasets/EGAD00001004775, https://ega-archive.org/datasets/EGAD00001004776, esophageal adenocarcinoma samples from OCCAM consortium / part of ICGC",True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,2,True,True,0.0,no_url_match
PMC6664791,10.1186/s12859-019-2999-7,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * Dataset 1: Not enough information is available.
  * Dataset 2: https://bitbucket.org/alexeyg-com/irespredictor/src/v2/data/ | Not enough information is available.",Bitbucket available (https://bitbucket.org/alexeyg-com/irespredictor/src). Datasets non clearly labelled,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC6664791,10.1186/s12859-019-2999-7,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**:
  * Tool Type: Web Server | URL: https://irespy.shinyapps.io/IRESpy/",Model available on bitbucket (https://bitbucket.org/alexeyg-com/irespredictor/src/v2/),False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC6708480,10.1016/j.ymeth.2019.03.004,optimization/config,optimization,"* **LSTM-V AE Model Configuration**:
  Configuration Source: https://github.com/bilalmirza8519/LSTM-V AE | Not enough information is available

* **DCEC Model Configuration**:
  Configuration Source: https://github.com/XifengGuo/DCEC | Not enough information is available

* **K-means, HC, and PAM Clustering Configuration**:
  Configuration Source: Not enough information is available

* **LSTM-V AE Hyperparameters**:
  Configuration Source: The LSTM-V AE model uses a 7-6-3 (input-intermediate-embedding) architecture for the encoder layers. The number of epochs were set to 1000 with adadelta optimizer. The embedding dimension is set to 3.

* **DCEC Hyperparameters**:
  Configuration Source: The encoder has 3 convolutional layers with dimensions of 32, 64, 128, followed by a fully-connected embedding layer of dimensions 10. The stride length was set to 2. The autoencoder in DCEC was pre-trained with 300 epochs with adadelta optimizer. The image size is 80×80, the kernel size is 3×3 and the line width is 7.","platform: Intel Xeon Processor E5-2643 v4, 128 GB RAM and NVIDIA Quadro M4000 GPU.  K-means and HC: Python scikit-learn  PAM: R ‘cluster’ package LSTM-VAE: https://github.com/bilalmirza8519/LSTM-VAE DCEC: https://github.com/XifengGuo/DCEC",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,2,2,True,True,0.5,url_partial_match
PMC6743778,10.1371/journal.pcbi.1007276,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * https://github.com/b2slab/genedise | Not enough information is available.",https://github.com/b2slab/genedise,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC6743778,10.1371/journal.pcbi.1007276,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://github.com/b2slab/genedise | License: Not enough information is available.

* **Simplified Run Method**: Not enough information is available.",https://github.com/b2slab/genedise,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC6923882,10.1186/s12920-019-0630-4,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * https://www.ncbi.nlm.nih.gov/geo/ | CC-BY 4.0
    * Note: The datasets are available under the accession numbers GSE86354 and GSE62944.",NCBI Gene Expression Om-nibus (https://www.ncbi.nlm.nih.gov/geo/): GSE86354 and GSE62944,True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC6923882,10.1186/s12920-019-0630-4,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://github.com/Zhixun-Zhao/GeneMarker | License: Not enough information is available.

* **Simplified Run Method**: Not enough information is available.",Barely: https://github.com/Zhixun-Zhao/GeneMarker,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC6982787,10.3390/molecules25010044,optimization/config,optimization,"* **Configuration Source**: The code to train multitask graph convolutional networks is available on GitHub: https://github.com/fmonta/mtnngc_admet | Not enough information is available
* **Configuration Details**: The models used a pyramidal architecture with 4 hidden layers (of dimensions 2000, 1000, 500, and 100 respectively) and ECFC6 fingerprint counts folded to 1024 or 2048 as input features. The activation function used in the hidden units was ReLU. A decreasing amount of dropout was applied to each layer (50% in the first two hidden layers, 25% in the next, and none in the last hidden layer). Input noise was used to mimic fingerprint counts, with a probability of p = 0.01 or p = 0.02. The hyperbolic tangent (tanh) function was applied after the input noise step. The learning rate was set to 0.001, and a batch size of 128 was used. The models were trained for 40 epochs using Adam optimization with learning rate decay every 1000 steps.
* **Graph Convolutional Models**: For graph convolutional models, input atomic features are detailed in Figure S1 (Source: Supplementary). The models used a learning rate of 0.001, a batch size of 128, and were trained for 40 epochs. Adam optimization was performed with learning rate decay every 1000 steps. The final molecule representation size was 512, obtained by concatenating mean and max features across atoms and applying a tanh activation function.",The code to train multitask graph convolutional networks is available on github: https://github.com/fmonta/mtnngc_admet,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC7035778,10.1186/s13321-020-0414-z,optimization/config,optimization,* Configuration Source: The code for the MPN encoder was mainly adapted from Deepchem and Chemprop. The source code and the prepared datasets are available in the SAMPN GitHub repository (https://github.com/tbwxmu/SAMPN) | Not enough information is available.,All data sets and code are available at GitHub: https://github.com/tbwxmu/ SAMPN.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC7035778,10.1186/s13321-020-0414-z,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://github.com/tbwxmu/SAMPN | License: Not enough information is available.

* **Simplified Run Method**: Not enough information is available.",All data sets and code are available at GitHub: https://github.com/tbwxmu/ SAMPN.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
