Group,Subfield,DOME_Field,PMCID,Category,Source_Snippet
Model,duration,Model/duration,PMC11307920,Failure,* Execution Time: Training: Not enough information is available | Inference: 0.9 ± 0.1 minutes/lesion. * Hardware Used: Intel i9-10885H processor (Intel Corporation; 2.4 GHz) with 64 GB of random-access memory.
Model,duration,Model/duration,PMC5947730,Failure,* Execution Time: Training: Not enough information is available | Inference: 45 seconds/input. * Hardware Used: Personal computer.
Model,duration,Model/duration,PMC1950907,Failure,"* Execution Time:   * GHMM: Training: 39 CPU-seconds per megabase | Inference: 8.5 minutes per megabase.   * CML: Training: 6-8 CPU-hours per megabase | Inference: 8.5 minutes per megabase.   * MEA: Training: 8-12 CPU-hours per megabase | Inference: 8.5 minutes per megabase.  * Hardware Used: Broad Institute compute farm, which consists of 200 Linux servers, each with two x86 processors between 2."
Model,duration,Model/duration,PMC3158884,Failure,"* Execution Time: Not enough information is available | Inference: 12 seconds/input.   * The paper mentions that the reconstruction using 4 to 5 views and 256 depth labels averaged around 12 seconds on a computer with a 2.13 GHz Intel Pentium M processor. This timing is associated with the inference phase, as it pertains to the processing of input data to generate a 3-D reconstruction.  * Hardware"
Model,duration,Model/duration,PMC11423772,Failure,"* Execution Time:   * Levenberg-Marquardt (L-M): Training: 1 ms | Inference: 1 ms/input.   * Levenberg-Ridge (L-R): Training: 10 ms | Inference: 10 ms/input.   * Python Jump-Chain Fitting (pyjcfit): Training: 200 ms | Inference: 200 ms/input.   * Note: The timings are for a dataset with 1000 data points. For 1 million data points, L-M takes 100 ms, L-R takes 25 ms, and pyjcfit takes approximately"
Model,duration,Model/duration,PMC8097748,Failure,* Execution Time: [Training: Not enough information is available | Inference: <1 second/input]. * Hardware Used: Intel Core i7-8650U CPU (Intel NUC Board NUC7i7DN).
Model,interpretability,Model/interpretability,PMC7807830,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,interpretability,Model/interpretability,PMC11613580,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,interpretability,Model/interpretability,PMC11500067,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,interpretability,Model/interpretability,PMC7418871,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,interpretability,Model/interpretability,PMC11697584,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,interpretability,Model/interpretability,PMC11376311,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,interpretability,Model/interpretability,PMC11001700,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,interpretability,Model/interpretability,PMC7731980,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,interpretability,Model/interpretability,PMC7714088,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,interpretability,Model/interpretability,PMC4338520,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,interpretability,Model/interpretability,PMC10911101,NotEnoughOnly,* **Model Interpretability**: Not enough information is available. * **XAI Methods**: Not enough information is available.
Model,interpretability,Model/interpretability,PMC11006323,NotEnoughOnly,* Model Interpretability: Not enough information is available. * XAI Methods: Not enough information is available.
Model,interpretability,Model/interpretability,PMC11503737,NotEnoughOnly,* **Model Interpretability**:   * Not enough information is available.  * **XAI Methods**:   * Not enough information is available.
Model,interpretability,Model/interpretability,PMC11018089,NotEnoughOnly,* **Model Interpretability**:   * Not enough information is available.  * **XAI Methods**:   * Not enough information is available.
Model,interpretability,Model/interpretability,PMC10029804,NotEnoughOnly,* Model Interpretability: Not enough information is available. * XAI Methods: Not enough information is available.
Model,interpretability,Model/interpretability,PMC10759218,NotEnoughOnly,* **Model Interpretability**: Not enough information is available. * **XAI Methods**: Not enough information is available.
Model,interpretability,Model/interpretability,PMC11787725,NotEnoughOnly,* Model Interpretability: Not enough information is available * XAI Methods: Not enough information is available
Model,interpretability,Model/interpretability,PMC8189732,NotEnoughOnly,* **Model Interpretability**:   * Not enough information is available.  * **XAI Methods**:   * Not enough information is available.
Model,interpretability,Model/interpretability,PMC11520244,NotEnoughOnly,* **Model Interpretability**: Not enough information is available. * **XAI Methods**: Not enough information is available.
Model,interpretability,Model/interpretability,PMC10165296,NotEnoughOnly,* **Model Interpretability**:   * Not enough information is available.  * **XAI Methods**:   * Not enough information is available.
Model,interpretability,Model/interpretability,PMC7406872,PartialRejection,* **Model Interpretability**: Not enough information is available. * **XAI Methods**: None.
Model,interpretability,Model/interpretability,PMC10153038,PartialRejection,"* **Model Interpretability**: Black-box.   * The paper discusses the use of complex models such as ordinary least squares models, game theory models, Lotka–Volterra models, and dynamic network models. These models are typically considered black-boxes due to their complexity and the lack of transparency in how they make predictions.   * The EMULSION model is mentioned as an example, but there is no"
Model,interpretability,Model/interpretability,PMC6437637,PartialRejection,* Model Interpretability: Not enough information is available. * XAI Methods: None.
Model,interpretability,Model/interpretability,PMC10661046,PartialRejection,* **Model Interpretability**: Not enough information is available. * **XAI Methods**: None.
Model,interpretability,Model/interpretability,PMC8330135,PartialRejection,* **Model Interpretability**:   * Not enough information is available.  * **XAI Methods**:   * None.
Model,interpretability,Model/interpretability,PMC2849469,PartialRejection,* **Model Interpretability**: Not enough information is available. * **XAI Methods**: None.
Model,interpretability,Model/interpretability,PMC7259480,PartialRejection,"* **Model Interpretability**: Black-box.   * The model used is Deep TFC, which is a deep learning model. Deep learning models are typically considered black-boxes due to their complex, non-linear nature, making it difficult to interpret how they arrive at specific predictions.  * **XAI Methods**: None.   * The provided context does not mention the use of any specific explainable AI (XAI) methods."
Model,interpretability,Model/interpretability,PMC6044251,PartialRejection,"* **Model Interpretability**: Not enough information is available.   * The paper does not discuss any specific models used in the context of the Mizar Mathematical Library, nor does it provide details about the interpretability of any models that might be involved. * **XAI Methods**: None.   * The paper does not mention the use of any specific Explainable AI (XAI) methods."
Model,interpretability,Model/interpretability,PMC11260284,PartialRejection,* **Model Interpretability**: Not enough information is available. * **XAI Methods**: None.
Model,interpretability,Model/interpretability,PMC7170662,PartialRejection,"* **Model Interpretability**: Not enough information is available.   * The text does not provide specific details about the models used in the described software (HALO and Oncotopix), so it is not possible to determine if they are inherently interpretable or black-box models.  * **XAI Methods**: None.   * The text does not mention the use of any specific explainable AI (XAI) methods for interpreti"
Model,interpretability,Model/interpretability,PMC11583843,Failure,"* **Model Interpretability**: Black-box.   * The models used in the study are not inherently interpretable. The study employs UMAP and LDA, which are both dimensionality reduction techniques that can be considered black-box models due to their complexity and the lack of direct interpretability of their internal workings.  * **XAI Methods**: None.   * The study does not explicitly mention the use o"
Model,interpretability,Model/interpretability,PMC7238365,Failure,"* **Model Interpretability**:   * Random Forest: Black-box.   * Weighted Linear Equations: Transparent.  * **XAI Methods**:   * Feature Importance: The study used feature importance scores to determine the weight of each crop feature. The features considered were Light requirement (Lt), water requirement (W), space requirement (S), location (L), pH requirement (P), soil type (St), and companion (C"
Model,interpretability,Model/interpretability,PMC5804178,Failure,"* **Model Interpretability**: Black-box.   * The random forest algorithm is an ensemble of decision trees, which are inherently interpretable. However, the ensemble nature of the random forest makes it a black-box model due to the complexity of aggregating multiple trees.  * **XAI Methods**: Feature Importance scores.   * The random forest algorithm was used to identify the most important acoustic"
Model,interpretability,Model/interpretability,PMC4262615,Failure,"* **Model Interpretability**: Transparent.   * The model discussed in the paper is based on the lasso regression, which is a linear model. Linear models are inherently interpretable because the coefficients represent the magnitude and direction of the relationship between each predictor and the outcome. This transparency allows for straightforward interpretation of the model's predictions.  * **XA"
Model,interpretability,Model/interpretability,PMC11254488,Failure,* **Model Interpretability**:   * **InceptionV3**: Black-box.   * **ResNet50**: Black-box.   * **Deep Taylor Decomposition**: Transparent.   * **YOLOv3**: Black-box.   * **YOLOv5**: Black-box.   * **CLIP**: Black-box.   * **ShuffleNetV2**: Black-box.   * **EfficientNetB0**: Black-box.   * **MobileNetV3**: Black-box.  * **XAI Methods**:   * **Deep Taylor Decomposition**: Used to display the contrib
Model,interpretability,Model/interpretability,PMC6466885,Failure,"* **Model Interpretability**: Black-box.   * The models used in this study are Least Squares Support Vector Machines (LS-SVM), which are typically considered black-box models due to their complexity and the non-linear transformations they apply to the input data.   * The ABC-LS-SVM and GS-LS-SVM models are both variations of LS-SVM, and thus they inherit the black-box nature of the base model.  *"
Model,interpretability,Model/interpretability,PMC4442797,Failure,* **Model Interpretability**: Transparent.   * The model used is a linear regression model. Linear regression models are inherently interpretable as they provide a clear relationship between the input features and the output predictions. The coefficients of the linear model indicate the strength and direction of the relationship between each feature and the target variable.  * **XAI Methods**: Non
Model,interpretability,Model/interpretability,PMC6266744,Failure,"* **Model Interpretability**: Transparent   * The models used in this study are logistic regression and linear regression, which are inherently interpretable. These models provide clear insights into the relationship between the input features and the output predictions. The coefficients in these models indicate the strength and direction of the relationship between each feature and the outcome va"
Model,interpretability,Model/interpretability,PMC7507193,Failure,"* **Model Interpretability**: Black-box.   * The models used in the study, namely PLS-DA and OPLS-DA, are both supervised pattern-recognition procedures that are generally considered black-box models. They are used to identify important variables with discriminative power but do not inherently provide transparent interpretations of their predictions.  * **XAI Methods**: Variable Importance in Proj"
Model,interpretability,Model/interpretability,PMC6105292,Failure,"* **Model Interpretability**:   * **Transparent**:     * Naïve Bayes     * Random Forest   * **Black-box**:     * Support Vector Machine (SVM)     * Deep Learning models (e.g., Bi-LSTM, Feedforward Neural Networks)  * **XAI Methods**: None"
Model,output,Model/output,PMC7807830,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,output,Model/output,PMC11613580,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,output,Model/output,PMC11500067,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,output,Model/output,PMC7418871,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,output,Model/output,PMC11697584,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,output,Model/output,PMC11376311,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,output,Model/output,PMC11001700,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,output,Model/output,PMC7731980,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,output,Model/output,PMC7714088,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,output,Model/output,PMC4338520,IrrelevantSuccess,Not a relevant AI or machine learning publication
Model,output,Model/output,PMC7406872,NotEnoughOnly,* Prediction Task: Not enough information is available.  * Target Variable: Not enough information is available.
Model,output,Model/output,PMC6044251,NotEnoughOnly,* **Prediction Task**: Not enough information is available.  * **Target Variable**: Not enough information is available.
Model,output,Model/output,PMC10962643,NotEnoughOnly,* Prediction Task: Not enough information is available * Target Variable: Not enough information is available
Model,output,Model/output,PMC11436382,NotEnoughOnly,* Prediction Task: Not enough information is available * Target Variable: Not enough information is available
Model,output,Model/output,PMC11825548,NotEnoughOnly,* Prediction Task: Not enough information is available. * Target Variable: Not enough information is available.
Model,output,Model/output,PMC11019468,NotEnoughOnly,* Prediction Task: Not enough information is available. * Target Variable: Not enough information is available.
Model,output,Model/output,PMC7317901,NotEnoughOnly,* Prediction Task: Not enough information is available. * Target Variable: Not enough information is available.
Model,output,Model/output,PMC11566741,NotEnoughOnly,* Prediction Task: Not enough information is available * Target Variable: Not enough information is available
Model,output,Model/output,PMC7545219,NotEnoughOnly,* Prediction Task: Not enough information is available * Target Variable: Not enough information is available
Model,output,Model/output,PMC10249544,NotEnoughOnly,* Prediction Task: Not enough information is available. * Target Variable: Not enough information is available.
Model,output,Model/output,PMC6105292,PartialRejection,"* Prediction Task: Output Classification.   * The model is designed to classify social media data into specific categories related to health information. * Target Variable:   * Adverse Drug Reactions (ADRs).   * Sentiment of social media posts.   * Health-related information (e.g., drug abuse, public health issues).   * Specific health problems or events.   * Drug-drug interactions.   * Depression"
Model,output,Model/output,PMC10947221,PartialRejection,* Prediction Task: Classification   * The model is designed to classify the potential of coding and noncoding RNA to form circular RNA (circRNA). * Target Variable:   * circRNA potential of coding and noncoding RNA   * Not enough information is available on the units.
Model,output,Model/output,PMC7266697,PartialRejection,"* Prediction Task: Regression.   * The model is predicting a continuous value, specifically the activity of gRNAs.  * Target Variable:   * gRNA activity.   * Not enough information is available on the units."
Model,output,Model/output,PMC8218135,PartialRejection,* **Prediction Task**: Regression.   * The model is used for voxel-wise absorbed dose prediction from PET imaging.  * **Target Variable**:   * Dose rate map.   * Units: Not enough information is available.
Model,output,Model/output,PMC7041970,PartialRejection,"* **Prediction Task**: Output Classification.   * The model is used for behavioural classification, which involves identifying particular behaviour-linked signals within complex datasets.  * **Target Variable**:   * Behavioural states.     * The model predicts different behavioural states based on sensor data.   * Not enough information is available on the specific units or scales used for the beh"
Model,output,Model/output,PMC11491119,PartialRejection,* Prediction Task: Regression. * Target Variable:   * Stroke severity score using electronic health record data. Not enough information is available on the units.
Model,output,Model/output,PMC11889042,PartialRejection,"* Prediction Task: Generative.   * The model is designed to generate new content, such as images, text, or other data, by learning patterns from existing datasets.  * Target Variable:   * Urban layouts.   * Environmental impacts.   * Alternative landscape or urban scenarios.   * Complex environmental phenomena like flood patterns.   * Realistic design scenarios.   * Not enough information is avail"
Model,output,Model/output,PMC7495795,PartialRejection,* Prediction Task: Regression * Target Variable:   * Latent trait estimates for each of the Q=4 dimensions.   * Not enough information is available on the units.
Model,output,Model/output,PMC6553587,PartialRejection,"* Prediction Task: Output Classification   * The model is designed to separate different input features using linear classifiers, which is indicative of a classification task.  * Target Variable:   * The target variable is the classification of input features into different binary classes.   * Not enough information is available to specify the units of the target variable."
Model,output,Model/output,PMC11006323,PartialRejection,* Prediction Task: Regression.   * The model is used to predict continuous values based on genomic data from cell-free DNA (cfDNA) in blood plasma. * Target Variable:   * Expression levels of tumor genes.   * Accessibility of transcription factor binding sites.   * Not enough information is available on the units of measurement for the target variables.
Model,output,Model/output,PMC11583843,Failure,* Prediction Task: Regression. * Target Variable:   * 13 morphological features:     * Total process area (µm²)     * Total process length (µm)     * Number of primary processes     * Total process length normalized     * Number of branch points     * Branch point normalized     * Number of first-order processes     * Number of second-order processes     * Root angle (rad)     * Centripetal bias (
Model,output,Model/output,PMC7238365,Failure,* Prediction Task: Classification * Target Variable:   * Crop subclass   * Crop class
Model,output,Model/output,PMC5804178,Failure,* Prediction Task: Classification * Target Variable: Wolf subspecies   * Units: Categorical
Model,output,Model/output,PMC4262615,Failure,"* Prediction Task: Regression * Target Variable: Outcome variable (y)   * The outcome variable is a continuous variable, as indicated by the use of penalized linear regression and the lasso optimization problem."
Model,output,Model/output,PMC11254488,Failure,"* Prediction Task: Classification   * The models discussed in the text are primarily focused on classifying facial expressions of animals to determine the presence or absence of pain, or to assess the level of pain based on specific action units.  * Target Variable:   * Binary Classification: 'Pain' or 'No Pain'     * The model by Tuttle et al. classifies mouse facial images into 'pain' or 'no pai"
Model,output,Model/output,PMC6466885,Failure,* Prediction Task: Regression. * Target Variable:   - Soluble Solids Content (SSC) in percentage (%).   - The SSC is predicted for each pixel in the hyperspectral images of fresh jujubes.
Model,output,Model/output,PMC4442797,Failure,"* Prediction Task: Output Classification.   * The model is designed to predict binary labels for each instance in a multilabel classification setting.  * Target Variable:   * The model predicts the presence or absence of each of the 26,853 MeSH terms for biomedical articles based on their titles and abstracts.   * The target variable is binary, indicating whether a specific MeSH term is applicable"
Model,output,Model/output,PMC10153038,Failure,"* Prediction Task: Regression.   * The model is performing regression to project the relative abundance of soil-borne plant pathogens.  * Target Variable:   * The target variable is the proportion of Phytophthora spp., Pythium spp., and Penicillium sp. from soil worldwide.   * The target variable is the relative abundance of soil-borne plant pathogens in future (2050) projections."
Model,output,Model/output,PMC6266744,Failure,* Prediction Task: Regression * Target Variable:   * At-risk status (binary classification)   * Bayley raw fine motor score (units not specified)   * Bayley raw gross motor score (units not specified)   * Bayley raw receptive language score (units not specified)   * Bayley raw expressive language score (units not specified)   * Bayley raw cognitive score (units not specified)   * Bayley total raw
Model,output,Model/output,PMC7507193,Failure,"* **Prediction Task**: Classification.   * The models used in the study are designed for classification tasks, specifically to discriminate between two groups: asthenozoospermic patients and healthy controls.  * **Target Variable**:   * **Group Classification**: The target variable is the classification of seminal plasma samples into either the asthenozoospermic group or the healthy control group."
Optimisation,algorithm,Optimisation/algorithm,PMC7807830,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,algorithm,Optimisation/algorithm,PMC11613580,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,algorithm,Optimisation/algorithm,PMC11500067,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,algorithm,Optimisation/algorithm,PMC7418871,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,algorithm,Optimisation/algorithm,PMC11697584,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,algorithm,Optimisation/algorithm,PMC11376311,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,algorithm,Optimisation/algorithm,PMC11001700,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,algorithm,Optimisation/algorithm,PMC7731980,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,algorithm,Optimisation/algorithm,PMC7714088,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,algorithm,Optimisation/algorithm,PMC4338520,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,algorithm,Optimisation/algorithm,PMC7406872,NotEnoughOnly,* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Not enough information is available.
Optimisation,algorithm,Optimisation/algorithm,PMC11307920,NotEnoughOnly,* ML Algorithm Class:   * Not enough information is available.  * Algorithm Novelty:   * Not enough information is available.
Optimisation,algorithm,Optimisation/algorithm,PMC8330135,NotEnoughOnly,* **ML Algorithm Class**:   * Not enough information is available  * **Algorithm Novelty**:   * Not enough information is available
Optimisation,algorithm,Optimisation/algorithm,PMC2849469,NotEnoughOnly,* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Not enough information is available.
Optimisation,algorithm,Optimisation/algorithm,PMC6044251,NotEnoughOnly,* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Not enough information is available.
Optimisation,algorithm,Optimisation/algorithm,PMC7170662,NotEnoughOnly,* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Not enough information is available.
Optimisation,algorithm,Optimisation/algorithm,PMC11436382,NotEnoughOnly,* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Not enough information is available.
Optimisation,algorithm,Optimisation/algorithm,PMC11060010,NotEnoughOnly,* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Not enough information is available.
Optimisation,algorithm,Optimisation/algorithm,PMC11613598,NotEnoughOnly,* **ML Algorithm Class**:   * Not enough information is available  * **Algorithm Novelty**:   * Not enough information is available
Optimisation,algorithm,Optimisation/algorithm,PMC7317901,NotEnoughOnly,* ML Algorithm Class:   * Not enough information is available.  * Algorithm Novelty:   * Not enough information is available.
Optimisation,algorithm,Optimisation/algorithm,PMC4442797,PartialRejection,"* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Application of existing method. The paper discusses the optimization of the F1 measure in the context of binary and multi-label classification, focusing on plug-in rules and optimal thresholding. It does not introduce a new algorithm but rather applies existing methods to analyze and optimize performan"
Optimisation,algorithm,Optimisation/algorithm,PMC10947221,PartialRejection,* **ML Algorithm Class**:   * Support Vector Machine (SVM)   * Machine Learning (General)   * Not enough information is available  * **Algorithm Novelty**:   * Application of existing method
Optimisation,algorithm,Optimisation/algorithm,PMC7266697,PartialRejection,* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC5947730,PartialRejection,* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC11491119,PartialRejection,* **ML Algorithm Class**:   * Convolutional Neural Network (CNN)   * nnU-Net   * Radiomics-Based Machine Learning Approach   * Two-Stage Deep Learning Model   * 3D Convolutional Neural Networks   * Deep Learning Algorithm   * Machine Learning Approach  * **Algorithm Novelty**:   * Not enough information is available
Optimisation,algorithm,Optimisation/algorithm,PMC8085761,PartialRejection,* ML Algorithm Class:   * Probabilistic Machine Learning Model  * Algorithm Novelty: Not enough information is available
Optimisation,algorithm,Optimisation/algorithm,PMC7495795,PartialRejection,"* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Application of existing method. The paper applies existing methods for item selection in multidimensional computerized adaptive testing (MCAT). The methods include dynamic restriction, dynamic filtering, and focusing on the least precisely measured dimension. These approaches are modifications of tradi"
Optimisation,algorithm,Optimisation/algorithm,PMC7379124,PartialRejection,* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Application of existing method. The paper mentions the use of a machine learning model but does not specify the type or introduce a novel algorithm.
Optimisation,algorithm,Optimisation/algorithm,PMC11006323,PartialRejection,* ML Algorithm Class:   * Machine Learning Algorithms (unspecified)  * Algorithm Novelty: Novel Algorithm  * Not enough information is available to provide further details.
Optimisation,algorithm,Optimisation/algorithm,PMC7269502,PartialRejection,"* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Application of existing method. The paper uses statistical models to predict MIC values based on genetic elements and interactions, but it does not introduce a new machine learning algorithm. The methods employed include cross-validation, likelihood ratio tests, and the use of random effects models, wh"
Optimisation,algorithm,Optimisation/algorithm,PMC11583843,Failure,* **ML Algorithm Class**:   * Linear Discriminant Analysis (LDA)   * Principal Component Analysis (PCA)   * Uniform Manifold Approximation and Projection (UMAP)  * **Algorithm Novelty**: Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC7238365,Failure,* **ML Algorithm Class**:   * Random Forest  * **Algorithm Novelty**:   * Application of existing method
Optimisation,algorithm,Optimisation/algorithm,PMC5804178,Failure,* **ML Algorithm Class**:   * Random Forest  * **Algorithm Novelty**:   * Application of existing method
Optimisation,algorithm,Optimisation/algorithm,PMC4262615,Failure,"* **ML Algorithm Class**:   * Lasso Regression   * Elastic Net   * L1-penalized Logistic Regression   * Graphical Lasso   * Group Lasso  * **Algorithm Novelty**: Application of existing method. The paper discusses the application of strong rules for discarding predictors in lasso regression and related problems, which are existing methods. The strong rules are used to improve computational efficie"
Optimisation,algorithm,Optimisation/algorithm,PMC11254488,Failure,* **ML Algorithm Class**:   * Convolutional Neural Network (CNN)     * InceptionV3     * ResNet50     * YOLOv3     * YOLOv5     * ShuffleNetV2     * EfficientNetB0     * MobileNetV3   * Contrastive Language-image Pretraining (CLiP)   * MATLAB 2016b  * **Algorithm Novelty**: Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC6466885,Failure,* **ML Algorithm Class**:   * Least Squares Support Vector Machine (LS-SVM)   * Artificial Bee Colony (ABC)  * **Algorithm Novelty**: Application of existing method. The paper uses established algorithms (LS-SVM and ABC) to optimize the prediction of soluble solids content (SSC) in fresh jujubes. The authors do not claim to introduce a novel algorithm but rather apply and compare these methods to
Optimisation,algorithm,Optimisation/algorithm,PMC10153038,Failure,* **ML Algorithm Class**:   * Ordinary Least Squares   * Mahalanobis Distance   * Chi-Square Distribution   * Game Theory   * Lotka–Volterra Model   * Dynamic Network Models   * Aerobiological Models   * Crop-Growth Models   * EMULSION  * **Algorithm Novelty**: Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC6266744,Failure,* **ML Algorithm Class**:   * Logistic Regression   * Multivariate Linear Regression  * **Algorithm Novelty**: Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC7507193,Failure,* **ML Algorithm Class**:   * Principal Component Analysis (PCA)   * Partial Least Squares-Discriminant Analysis (PLS-DA)   * Orthogonal Partial Least Squares-Discriminant Analysis (OPLS-DA)   * Hierarchical Clustering Analysis   * Spearman Rank Correlation Test  * **Algorithm Novelty**: Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC6105292,Failure,* **ML Algorithm Class**:   * Conditional Random Fields   * Naïve Bayes   * Support Vector Machine (SVM)   * Random Forest   * Feedforward Neural Networks   * Generalized Linear Model   * Least Absolute Shrinkage and Selection Operator (LASSO)   * Autoregressive Integrated Moving Average   * Bidirectional Long Short-Term Memory (Bi-LSTM) Recurrent Neural Network  * **Algorithm Novelty**: Applicati
Optimisation,config,Optimisation/config,PMC7807830,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,config,Optimisation/config,PMC11613580,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,config,Optimisation/config,PMC11500067,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,config,Optimisation/config,PMC7418871,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,config,Optimisation/config,PMC11697584,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,config,Optimisation/config,PMC11376311,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,config,Optimisation/config,PMC11001700,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,config,Optimisation/config,PMC7731980,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,config,Optimisation/config,PMC7714088,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,config,Optimisation/config,PMC4338520,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,config,Optimisation/config,PMC11583843,NotEnoughOnly,* Configuration Source: Not enough information is available
Optimisation,config,Optimisation/config,PMC7238365,NotEnoughOnly,* Configuration Source: Not enough information is available
Optimisation,config,Optimisation/config,PMC5804178,NotEnoughOnly,* Configuration Source: Not enough information is available
Optimisation,config,Optimisation/config,PMC7406872,NotEnoughOnly,* Configuration Source: Not enough information is available
Optimisation,config,Optimisation/config,PMC4262615,NotEnoughOnly,* Configuration Source: Not enough information is available
Optimisation,config,Optimisation/config,PMC11254488,NotEnoughOnly,* Configuration Source: Not enough information is available
Optimisation,config,Optimisation/config,PMC6466885,NotEnoughOnly,* Configuration Source: Not enough information is available
Optimisation,config,Optimisation/config,PMC4442797,NotEnoughOnly,* Configuration Source: Not enough information is available
Optimisation,config,Optimisation/config,PMC10153038,NotEnoughOnly,* Configuration Source: Not enough information is available
Optimisation,config,Optimisation/config,PMC6266744,NotEnoughOnly,* Configuration Source: Not enough information is available
Optimisation,config,Optimisation/config,PMC5349323,PartialRejection,* Configuration Source: http://github.com/eesparks/Sparks_Root_Network | Not enough information is available
Optimisation,config,Optimisation/config,PMC8321514,PartialRejection,* Configuration Source: The original Python code of all preprocessing and analytic pipelines is available at https://github.com/tsb46/stats_history | Not enough information is available.
Optimisation,config,Optimisation/config,PMC4026152,PartialRejection,* Configuration Source: Further methodological details on how the analyses were conducted and evaluated are contained in the Additional file 1: Supplemental Appendix. | Not enough information is available
Optimisation,config,Optimisation/config,PMC10914126,PartialRejection,* **Configuration Source**: The test data and the TensorFlow v2.x source code are available from public URLs. The URLs provided are:   * Data: https://isg.nist.gov/deepzoomweb/data/stemcellpluripotency   * Code: https://github.com/usnistgov/semantic-segmentation-unet/tree/ooc-inference   * Not enough information is available on the licensing of the configuration files.
Optimisation,config,Optimisation/config,PMC1950907,PartialRejection,* Configuration Source: Detailed instructions for running Conrad are available at the Conrad Web site (http://www.broad.mit.edu/annotation/conrad) | Not enough information is available.
Optimisation,config,Optimisation/config,PMC10827988,PartialRejection,* Configuration Source: The algorithm is open-source and accessible publicly through the GitHub repository. URL: https://github.com/ckrk/bidding_learning | Not enough information is available.
Optimisation,config,Optimisation/config,PMC4528797,PartialRejection,"* Configuration Source: ""The full details of the design, implementation and use of the classiﬁers for the four situations for which adequate data was available and the manual decision tree for X-Pro tc/C0 are given on the project’s website."" | Not enough information is available * Configuration Source: ""The full list of variables and their importance can be found on the associated website."" | Not"
